# File Name: Greek_Lexicon_Strongs.txt
# File Size: 1571461     
# File Date: 06/01/2026 18:29:49
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution 4.0 International, 2018-2026
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
# Source: Robert Rouse
# Source Content: James Strong's Lexicon, Greek
# Source Description: https://en.wikipedia.org/wiki/Strong%27s_Concordance
# Source Copyright: Public Domain
# Source Link: https://viz.bible/
#
# COLUMNS
#	STRONGS		Strong's number
#	WORD		Greek word
#	TRANS		Transliterated word
#	PRONOUNCE	Pronunciation
#	LANG		Language
#	MORPH		Part of speech
#	DEF			Definition
#
STRONGS	WORD	TRANS	PRONOUNCE	LANG	MORPH	DEF
5240	ὑπερεκχύνω	hyperekchýnō	hoop-er-ek-khoo'-no	greek	Verb	to pour out over, i.e. (passively) to overflow; run over; from <a href='/Strongs/strongs-g5228' onclick='return ABMM("/Strongs","/strongs-g5228");'>g5228</a> (ὑπέρ) and the alternate form of <a href='/Strongs/strongs-g1632' onclick='return ABMM("/Strongs","/strongs-g1632");'>g1632</a> (ἐκχέω)
5241	ὑπερεντυγχάνω	hyperentynchánō	hoop-er-en-toong-khan'-o	greek	Verb	to intercede in behalf of; make intercession for; from <a href='/Strongs/strongs-g5228' onclick='return ABMM("/Strongs","/strongs-g5228");'>g5228</a> (ὑπέρ) and <a href='/Strongs/strongs-g1793' onclick='return ABMM("/Strongs","/strongs-g1793");'>g1793</a> (ἐντυγχάνω)
5242	ὑπερέχω	hyperéchō	hoop-er-ekh'-o	greek	Verb	to hold oneself above, i.e. (figuratively) to excel; participle (as adjective, or neuter as noun) superior, superiority; better, excellency, higher, pass, supreme; from <a href='/Strongs/strongs-g5228' onclick='return ABMM("/Strongs","/strongs-g5228");'>g5228</a> (ὑπέρ) and <a href='/Strongs/strongs-g2192' onclick='return ABMM("/Strongs","/strongs-g2192");'>g2192</a> (ἔχω)
5243	ὑπερηφανία	hyperēphanía	hoop-er-ay-fan-ee'-ah	greek	Noun Feminine	haughtiness; pride; from <a href='/Strongs/strongs-g5244' onclick='return ABMM("/Strongs","/strongs-g5244");'>g5244</a> (ὑπερήφανος)
5244	ὑπερήφανος	hyperḗphanos	hoop-er-ay'-fan-os	greek	Adjective	appearing above others (conspicuous), i.e. (figuratively) haughty; proud; from <a href='/Strongs/strongs-g5228' onclick='return ABMM("/Strongs","/strongs-g5228");'>g5228</a> (ὑπέρ) and <a href='/Strongs/strongs-g5316' onclick='return ABMM("/Strongs","/strongs-g5316");'>g5316</a> (φαίνω)
5245	ὑπερνικάω	hypernikáō	hoop-er-nik-ah'-o	greek	Verb	to vanquish beyond, i.e. gain a decisive victory; more than conquer; from <a href='/Strongs/strongs-g5228' onclick='return ABMM("/Strongs","/strongs-g5228");'>g5228</a> (ὑπέρ) and <a href='/Strongs/strongs-g3528' onclick='return ABMM("/Strongs","/strongs-g3528");'>g3528</a> (νικάω)
5246	ὑπέρογκος	hypéronkos	hoop-er'-ong-kos	greek	Adjective	bulging over, i.e. (figuratively) insolent; great swelling; from <a href='/Strongs/strongs-g5228' onclick='return ABMM("/Strongs","/strongs-g5228");'>g5228</a> (ὑπέρ) and <a href='/Strongs/strongs-g3591' onclick='return ABMM("/Strongs","/strongs-g3591");'>g3591</a> (ὄγκος)
5247	ὑπεροχή	hyperochḗ	hoop-er-okh-ay'	greek	Noun Feminine	prominence, i.e. (figuratively) superiority (in rank or character); authority, excellency; from <a href='/Strongs/strongs-g5242' onclick='return ABMM("/Strongs","/strongs-g5242");'>g5242</a> (ὑπερέχω)
5248	ὑπερπερισσεύω	hyperperisseúō	hoop-er-per-is-syoo'-o	greek	Verb	to super-abound; abound much more, exceeding; from <a href='/Strongs/strongs-g5228' onclick='return ABMM("/Strongs","/strongs-g5228");'>g5228</a> (ὑπέρ) and <a href='/Strongs/strongs-g4052' onclick='return ABMM("/Strongs","/strongs-g4052");'>g4052</a> (περισσεύω)
5249	ὑπερπερισσῶς	hyperperissōs	hoop-er-per-is-soce'	greek	Adverb	superabundantly, i.e. exceedingly; beyond measure; from <a href='/Strongs/strongs-g5228' onclick='return ABMM("/Strongs","/strongs-g5228");'>g5228</a> (ὑπέρ) and <a href='/Strongs/strongs-g4057' onclick='return ABMM("/Strongs","/strongs-g4057");'>g4057</a> (περισσῶς)
5250	ὑπερπλεονάζω	hyperpleonázō	hoop-er-pleh-on-ad'-zo	greek	Verb	to superabound; be exceeding abundant; from <a href='/Strongs/strongs-g5228' onclick='return ABMM("/Strongs","/strongs-g5228");'>g5228</a> (ὑπέρ) and <a href='/Strongs/strongs-g4121' onclick='return ABMM("/Strongs","/strongs-g4121");'>g4121</a> (πλεονάζω)
5251	ὑπερυψόω	hyperypsóō	hoop-er-oop-so'-o	greek	Verb	to elevate above others, i.e. raise to the highest position; highly exalt; from <a href='/Strongs/strongs-g5228' onclick='return ABMM("/Strongs","/strongs-g5228");'>g5228</a> (ὑπέρ) and <a href='/Strongs/strongs-g5312' onclick='return ABMM("/Strongs","/strongs-g5312");'>g5312</a> (ὑψόω)
5252	ὑπερφρονέω	hyperphronéō	hoop-er-fron-eh'-o	greek	Verb	to esteem oneself overmuch, i.e. be vain or arrogant; think more highly; from <a href='/Strongs/strongs-g5228' onclick='return ABMM("/Strongs","/strongs-g5228");'>g5228</a> (ὑπέρ) and <a href='/Strongs/strongs-g5426' onclick='return ABMM("/Strongs","/strongs-g5426");'>g5426</a> (φρονέω)
5253	ὑπερῷον	hyperōion	hoop-er-o'-on	greek	Noun Neuter	a higher part of the house, i.e. apartment in the third story; upper chamber (room); neuter of a derivative of <a href='/Strongs/strongs-g5228' onclick='return ABMM("/Strongs","/strongs-g5228");'>g5228</a> (ὑπέρ)
5254	ὑπέχω	hypéchō	hoop-ekh'-o	greek	Verb	to hold oneself under, i.e. endure with patience; suffer; from <a href='/Strongs/strongs-g5259' onclick='return ABMM("/Strongs","/strongs-g5259");'>g5259</a> (ὑπό) and <a href='/Strongs/strongs-g2192' onclick='return ABMM("/Strongs","/strongs-g2192");'>g2192</a> (ἔχω)
5255	ὑπήκοος	hypḗkoos	hoop-ay'-ko-os	greek	Adjective	attentively listening, i.e. (by implication) submissive; obedient; from <a href='/Strongs/strongs-g5219' onclick='return ABMM("/Strongs","/strongs-g5219");'>g5219</a> (ὑπακούω)
5256	ὑπηρετέω	hypēretéō	hoop-ay-ret-eh'-o	greek	Verb	to be a subordinate, i.e. (by implication) subserve; minister (unto), serve; from <a href='/Strongs/strongs-g5257' onclick='return ABMM("/Strongs","/strongs-g5257");'>g5257</a> (ὑπηρέτης)
5257	ὑπηρέτης	hypērétēs	hoop-ay-ret'-ace	greek	Noun Masculine	an under-oarsman, i.e. (generally) subordinate (assistant, sexton, constable); minister, officer, servant; from <a href='/Strongs/strongs-g5259' onclick='return ABMM("/Strongs","/strongs-g5259");'>g5259</a> (ὑπό) and a derivative of (to row)
5258	ὕπνος	hýpnos	hoop'-nos	greek	Noun Masculine	sleep, i.e. (figuratively) spiritual torpor; sleep; from an obsolete primary (perhaps akin to <a href='/Strongs/strongs-g5259' onclick='return ABMM("/Strongs","/strongs-g5259");'>g5259</a> (ὑπό) through the idea of subsilience)
5259	ὑπό	hypó	hoop-o'	greek	Preposition	under, i.e. (with the genitive case) of place (beneath), or with verbs (the agency or means, through); (with the accusative case) of place (whither (underneath) or where (below) or time (when (at)); among, by, from, in, of, under, with; a primary preposition
5260	ὑποβάλλω	hypobállō	hoop-ob-al'-lo	greek	Verb	to throw in stealthily, i.e. introduce by collusion; suborn; from <a href='/Strongs/strongs-g5259' onclick='return ABMM("/Strongs","/strongs-g5259");'>g5259</a> (ὑπό) and <a href='/Strongs/strongs-g906' onclick='return ABMM("/Strongs","/strongs-g906");'>g906</a> (βάλλω)
5261	ὑπογραμμός	hypogrammós	hoop-og-ram-mos'	greek	Noun Masculine	an underwriting, i.e. copy for imitation (figuratively); example; from a compound of <a href='/Strongs/strongs-g5259' onclick='return ABMM("/Strongs","/strongs-g5259");'>g5259</a> (ὑπό) and <a href='/Strongs/strongs-g1125' onclick='return ABMM("/Strongs","/strongs-g1125");'>g1125</a> (γράφω)
5262	ὑπόδειγμα	hypódeigma	hoop-od'-igue-mah	greek	Noun Neuter	an exhibit for imitation or warning (figuratively, specimen, adumbration); en-(ex-)ample, pattern; from <a href='/Strongs/strongs-g5263' onclick='return ABMM("/Strongs","/strongs-g5263");'>g5263</a> (ὑποδείκνυμι)
5263	ὑποδείκνυμι	hypodeíknymi	hoop-od-ike'-noo-mee	greek	Verb	to exhibit under the eyes, i.e. (figuratively) to exemplify (instruct, admonish); show, (fore-)warn; from <a href='/Strongs/strongs-g5259' onclick='return ABMM("/Strongs","/strongs-g5259");'>g5259</a> (ὑπό) and <a href='/Strongs/strongs-g1166' onclick='return ABMM("/Strongs","/strongs-g1166");'>g1166</a> (δεικνύω)
5264	ὑποδέχομαι	hypodéchomai	hoop-od-ekh'-om-ahee	greek	Verb	to admit under one's roof, i.e. entertain hospitably; receive; from <a href='/Strongs/strongs-g5259' onclick='return ABMM("/Strongs","/strongs-g5259");'>g5259</a> (ὑπό) and <a href='/Strongs/strongs-g1209' onclick='return ABMM("/Strongs","/strongs-g1209");'>g1209</a> (δέχομαι)
5265	ὑποδέω	hypodéō	hoop-od-eh'-o	greek	Verb	to bind under one's feet, i.e. put on shoes or sandals; bind on, (be) shod; from <a href='/Strongs/strongs-g5259' onclick='return ABMM("/Strongs","/strongs-g5259");'>g5259</a> (ὑπό) and <a href='/Strongs/strongs-g1210' onclick='return ABMM("/Strongs","/strongs-g1210");'>g1210</a> (δέω)
5266	ὑπόδημα	hypódēma	hoop-od'-ay-mah	greek	Noun Neuter	something bound under the feet, i.e. a shoe or sandal; shoe; from <a href='/Strongs/strongs-g5265' onclick='return ABMM("/Strongs","/strongs-g5265");'>g5265</a> (ὑποδέω)
5267	ὑπόδικος	hypódikos	hoop-od'-ee-kos	greek	Adjective	under sentence, i.e. (by implication) condemned; guilty; from <a href='/Strongs/strongs-g5259' onclick='return ABMM("/Strongs","/strongs-g5259");'>g5259</a> (ὑπό) and <a href='/Strongs/strongs-g1349' onclick='return ABMM("/Strongs","/strongs-g1349");'>g1349</a> (δίκη)
5268	ὑποζύγιον	hypozýgion	hoop-od-zoog'-ee-on	greek	Adjective	an animal under the yoke (draught-beast), i.e. (specially), a donkey; ass; neuter of a compound of <a href='/Strongs/strongs-g5259' onclick='return ABMM("/Strongs","/strongs-g5259");'>g5259</a> (ὑπό) and <a href='/Strongs/strongs-g2218' onclick='return ABMM("/Strongs","/strongs-g2218");'>g2218</a> (ζυγός)
5269	ὑποζώννυμι	hypozṓnnymi	hoop-od-zone'-noo-mee	greek	Verb	to gird under, i.e. frap (a vessel with cables across the keel, sides and deck); undergirt; from <a href='/Strongs/strongs-g5259' onclick='return ABMM("/Strongs","/strongs-g5259");'>g5259</a> (ὑπό) and <a href='/Strongs/strongs-g2224' onclick='return ABMM("/Strongs","/strongs-g2224");'>g2224</a> (ζώννυμι)
5270	ὑποκάτω	hypokátō	hoop-ok-at'-o	greek	Verb	down under, i.e. beneath; under; from <a href='/Strongs/strongs-g5259' onclick='return ABMM("/Strongs","/strongs-g5259");'>g5259</a> (ὑπό) and <a href='/Strongs/strongs-g2736' onclick='return ABMM("/Strongs","/strongs-g2736");'>g2736</a> (κάτω)
5271	ὑποκρίνομαι	hypokrínomai	hoop-ok-rin'-om-ahee	greek	Verb	to decide (speak or act) under a false part, i.e. (figuratively) dissemble (pretend); feign; middle voice from <a href='/Strongs/strongs-g5259' onclick='return ABMM("/Strongs","/strongs-g5259");'>g5259</a> (ὑπό) and <a href='/Strongs/strongs-g2919' onclick='return ABMM("/Strongs","/strongs-g2919");'>g2919</a> (κρίνω)
5272	ὑπόκρισις	hypókrisis	hoop-ok'-ree-sis	greek	Noun Feminine	acting under a feigned part, i.e. (figuratively) deceit ("hypocrisy"); condemnation, dissimulation, hypocrisy; from <a href='/Strongs/strongs-g5271' onclick='return ABMM("/Strongs","/strongs-g5271");'>g5271</a> (ὑποκρίνομαι)
5273	ὑποκριτής	hypokritḗs	hoop-ok-ree-tace'	greek	Noun Masculine	an actor under an assumed character (stage-player), i.e. (figuratively) a dissembler ("hypocrite"; hypocrite; from <a href='/Strongs/strongs-g5271' onclick='return ABMM("/Strongs","/strongs-g5271");'>g5271</a> (ὑποκρίνομαι)
5274	ὑπολαμβάνω	hypolambánō	hoop-ol-am-ban'-o	greek	Verb	to take from below, i.e. carry upward; figuratively, to take up, i.e. continue a discourse or topic; mentally, to assume (presume); answer, receive, suppose; from <a href='/Strongs/strongs-g5259' onclick='return ABMM("/Strongs","/strongs-g5259");'>g5259</a> (ὑπό) and <a href='/Strongs/strongs-g2983' onclick='return ABMM("/Strongs","/strongs-g2983");'>g2983</a> (λαμβάνω)
5275	ὑπολείπω	hypoleípō	hoop-ol-i'-po	greek	Verb	to leave under (behind), i.e. (passively) to remain (survive); be left; from <a href='/Strongs/strongs-g5295' onclick='return ABMM("/Strongs","/strongs-g5295");'>g5295</a> (ὑποτρέχω) and <a href='/Strongs/strongs-g3007' onclick='return ABMM("/Strongs","/strongs-g3007");'>g3007</a> (λείπω)
5276	ὑπολήνιον	hypolḗnion	hoop-ol-ay'-nee-on	greek	Noun Neuter	vessel or receptacle under the press, i.e. lower wine-vat; winefat; neuter of a presumed compound of <a href='/Strongs/strongs-g5259' onclick='return ABMM("/Strongs","/strongs-g5259");'>g5259</a> (ὑπό) and <a href='/Strongs/strongs-g3025' onclick='return ABMM("/Strongs","/strongs-g3025");'>g3025</a> (ληνός)
5277	ὑπολιμπάνω	hypolimpánō	hoop-ol-im-pan'-o	greek	Verb	to leave behind, i.e. bequeath; leave; a prolonged form for <a href='/Strongs/strongs-g5275' onclick='return ABMM("/Strongs","/strongs-g5275");'>g5275</a> (ὑπολείπω)
5278	ὑπομένω	hypoménō	hoop-om-en'-o	greek	Verb	to stay under (behind), i.e. remain; figuratively, to undergo, i.e. bear (trials), have fortitude, persevere; abide, endure, (take) patient(-ly), suffer, tarry behind; from <a href='/Strongs/strongs-g5259' onclick='return ABMM("/Strongs","/strongs-g5259");'>g5259</a> (ὑπό) and <a href='/Strongs/strongs-g3306' onclick='return ABMM("/Strongs","/strongs-g3306");'>g3306</a> (μένω)
5279	ὑπομιμνήσκω	hypomimnḗskō	hoop-om-im-nace'-ko	greek	Verb	to remind quietly, i.e. suggest to the (middle voice, one's own) memory; put in mind, remember, bring to (put in) remembrance; from <a href='/Strongs/strongs-g5259' onclick='return ABMM("/Strongs","/strongs-g5259");'>g5259</a> (ὑπό) and <a href='/Strongs/strongs-g3403' onclick='return ABMM("/Strongs","/strongs-g3403");'>g3403</a> (μιμνήσκω)
5280	ὑπόμνησις	hypómnēsis	hoop-om'-nay-sis	greek	Noun Feminine	a reminding or (reflexively) recollection; remembrance; from <a href='/Strongs/strongs-g5279' onclick='return ABMM("/Strongs","/strongs-g5279");'>g5279</a> (ὑπομιμνήσκω)
5281	ὑπομονή	hypomonḗ	hoop-om-on-ay'	greek	Noun Feminine	cheerful (or hopeful) endurance, constancy; enduring, patience, patient continuance (waiting); from <a href='/Strongs/strongs-g5278' onclick='return ABMM("/Strongs","/strongs-g5278");'>g5278</a> (ὑπομένω)
5282	ὑπονοέω	hyponoéō	hoop-on-o-eh'-o	greek	Verb	to think under (privately), i.e. to surmise or conjecture; think, suppose, deem; from <a href='/Strongs/strongs-g5259' onclick='return ABMM("/Strongs","/strongs-g5259");'>g5259</a> (ὑπό) and <a href='/Strongs/strongs-g3539' onclick='return ABMM("/Strongs","/strongs-g3539");'>g3539</a> (νοιέω)
5283	ὑπόνοια	hypónoia	hoop-on'-oy-ah	greek	Noun Feminine	suspicion; surmising; from <a href='/Strongs/strongs-g5282' onclick='return ABMM("/Strongs","/strongs-g5282");'>g5282</a> (ὑπονοέω)
5284	ὑποπλέω	hypopléō	hoop-op-leh'-o	greek	Verb	to sail under the lee of; sail under; from <a href='/Strongs/strongs-g5259' onclick='return ABMM("/Strongs","/strongs-g5259");'>g5259</a> (ὑπό) and <a href='/Strongs/strongs-g4126' onclick='return ABMM("/Strongs","/strongs-g4126");'>g4126</a> (πλέω)
5285	ὑποπνέω	hypopnéō	hoop-op-neh'-o	greek	Verb	to breathe gently, i.e. breeze; blow softly; from <a href='/Strongs/strongs-g5259' onclick='return ABMM("/Strongs","/strongs-g5259");'>g5259</a> (ὑπό) and <a href='/Strongs/strongs-g4154' onclick='return ABMM("/Strongs","/strongs-g4154");'>g4154</a> (πνέω)
5286	ὑποπόδιον	hypopódion	hoop-op-od'-ee-on	greek	Noun Neuter	something under the feet, i.e. a foot-rest (figuratively); footstool; neuter of a compound of <a href='/Strongs/strongs-g5259' onclick='return ABMM("/Strongs","/strongs-g5259");'>g5259</a> (ὑπό) and <a href='/Strongs/strongs-g4228' onclick='return ABMM("/Strongs","/strongs-g4228");'>g4228</a> (πούς)
5287	ὑπόστασις	hypóstasis	hoop-os'-tas-is	greek	Noun Feminine	a setting under (support), i.e. (figuratively) concretely, essence, or abstractly, assurance (objectively or subjectively); confidence, confident, person, substance; from a compound of <a href='/Strongs/strongs-g5259' onclick='return ABMM("/Strongs","/strongs-g5259");'>g5259</a> (ὑπό) and <a href='/Strongs/strongs-g2476' onclick='return ABMM("/Strongs","/strongs-g2476");'>g2476</a> (ἵστημι)
5288	ὑποστέλλω	hypostéllō	hoop-os-tel'-lo	greek	Verb	to withhold under (out of sight), i.e. (reflexively) to cower or shrink, (figuratively) to conceal (reserve); draw (keep) back, shun, withdraw; from <a href='/Strongs/strongs-g5259' onclick='return ABMM("/Strongs","/strongs-g5259");'>g5259</a> (ὑπό) and <a href='/Strongs/strongs-g4724' onclick='return ABMM("/Strongs","/strongs-g4724");'>g4724</a> (στέλλω)
5289	ὑποστολή	hypostolḗ	hoop-os-tol-ay'	greek	Noun Feminine	shrinkage (timidity), i.e. (by implication) apostasy; draw back; from <a href='/Strongs/strongs-g5288' onclick='return ABMM("/Strongs","/strongs-g5288");'>g5288</a> (ὑποστέλλω)
5290	ὑποστρέφω	hypostréphō	hoop-os-tref'-o	greek	Verb	to turn under (behind), i.e. to return (literally or figuratively); come again, return (again, back again), turn back (again); from <a href='/Strongs/strongs-g5259' onclick='return ABMM("/Strongs","/strongs-g5259");'>g5259</a> (ὑπό) and <a href='/Strongs/strongs-g4762' onclick='return ABMM("/Strongs","/strongs-g4762");'>g4762</a> (στρέφω)
5291	ὑποστρώννυμι	hypostrṓnnymi	hoop-os-trone'-noo-mee	greek	Verb	to strew underneath (the feet as a carpet); spread; from <a href='/Strongs/strongs-g5259' onclick='return ABMM("/Strongs","/strongs-g5259");'>g5259</a> (ὑπό) and <a href='/Strongs/strongs-g4766' onclick='return ABMM("/Strongs","/strongs-g4766");'>g4766</a> (στρώννυμι)
5292	ὑποταγή	hypotagḗ	hoop-ot-ag-ay'	greek	Noun Feminine	subordination; subjection; from <a href='/Strongs/strongs-g5293' onclick='return ABMM("/Strongs","/strongs-g5293");'>g5293</a> (ὑποτάσσω)
